Generation,Relative Fitness,Best Weights
2,41184,-0.37202924,0.74534345,0.39564568,0.93145645,-0.30835563,-0.90056795,-0.45949948,-0.124768615
3,20459,0.7054582,-0.9714794,-0.114752054,0.90981877,-0.2486521,-0.9119258,-0.68933684,-0.09682375
4,32456,0.116255224,-0.8571328,0.39564568,0.93145645,-0.30835563,-0.90056795,-0.45949948,-0.124768615
5,48077,0.116255224,-0.8571328,0.39564568,0.93145645,-0.30835563,-0.90056795,-0.45949948,-0.124768615
6,29402,0.7054582,-1.0385388,-0.114752054,0.90981877,-0.2486521,-0.90056795,-0.45949948,-0.24217945
7,57602,0.7054582,-1.0385388,-0.114752054,0.90981877,-0.2486521,-0.90056795,-0.45949948,-0.124768615
8,67966,0.7054582,-1.0385388,-0.0561059,0.90981877,-0.2486521,-0.90056795,-0.45949948,-0.124768615
9,65275,0.7054582,-1.0385388,-0.0561059,0.90981877,-0.2486521,-0.90056795,-0.45949948,-0.124768615
10,57165,0.7054582,-1.0385388,-0.18075539,0.90981877,-0.2486521,-0.90056795,-0.45949948,-0.124768615
